id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag,snr
144,285.0852322835069,266.0193765527142,0.40413416760985854,0.051869239658117294,0.4896385175832461,25,11.73760986328125,213.847900390625,-5.825262546539307,-1.7211474544655725,75.11419677734375
39,75.05189246824669,71.23498167893044,0.41839349612478793,-0.8662862181663513,-0.04914639041358174,25,8.54063892364502,180.57150268554688,-5.641623020172119,-0.7569105003137742,54.5770149230957
66,30.78333197850659,131.66201629932587,0.4106737010136365,0.045569319278001785,-0.09175422395979059,25,7.660813331604004,123.68562316894531,-5.230798244476318,-1.5226150025839567,48.92505645751953
142,41.79529305107758,267.5757432914845,0.4021582492967663,0.4386330842971802,-0.26006348276355584,25,7.334085941314697,151.8516845703125,-5.453548908233643,-0.7038332302291594,46.82617950439453
45,76.53062477318436,78.54104800170924,0.42767246718778906,-0.022812658920884132,0.8680367045670652,25,7.305957317352295,129.62216186523438,-5.281698226928711,-1.2687013051106395,46.64548110961914
30,78.44090634811282,56.302435719148825,0.4008676721297526,-0.0349116288125515,0.003042052120533291,25,7.005328178405762,122.0877685546875,-5.21668004989624,-1.2163015969733642,44.714256286621094
90,259.5013394981967,160.23506516526464,0.4013475861312995,-0.07631023973226547,-0.09777168538707541,25,7.004281044006348,125.92929077148438,-5.250316619873047,-1.1397523304321646,44.70752716064453
140,41.83683970524745,265.2467376882779,0.39385570608861475,0.19662243127822876,0.6118898596653322,25,6.997384548187256,145.47479248046875,-5.40696907043457,-0.6457769385661867,44.66322708129883
24,135.94593317630685,43.063012825525796,0.40246439820039076,-0.018435588106513023,-0.400182496590981,25,6.978473663330078,132.23028564453125,-5.303327560424805,-1.0260951857990954,44.541744232177734
11,264.8483827463054,20.225464952892327,0.4030513042268004,0.3486405611038208,0.6881320007312763,25,6.850016117095947,138.4384002685547,-5.3531413078308105,-0.7396764361753487,43.71653747558594
147,123.97247347595248,267.6476049407505,0.403598144367339,0.14816507697105408,-0.06703316340843289,25,6.759873867034912,111.87409973144531,-5.121824264526367,-1.326662476305285,43.13747024536133
17,32.74335294149469,34.41884238837313,0.40001513072056943,-0.05092586204409599,-0.16329286862720238,25,6.7414021492004395,115.18535614013672,-5.153493404388428,-1.2478419022757055,43.01880645751953
146,38.72785748092835,267.57733545279046,0.39532571097911356,0.28528863191604614,-0.7182394856233266,25,6.720142841339111,139.30775451660156,-5.359938144683838,-0.6382884313218098,42.882240295410156
43,38.434921222050946,77.73685533260553,0.40866177419000227,0.36966392397880554,0.511380957521104,25,6.707335472106934,136.2623748779297,-5.335940361022949,-0.7315779954019465,42.799964904785156
42,35.74208093263661,75.56275435461261,0.406554641740877,0.4263603985309601,-0.562706024804051,25,6.66409158706665,135.95956420898438,-5.333524227142334,-0.6954353553303406,42.52216720581055
18,193.74577753927858,34.38732876001091,0.3988597419523355,-0.017637604847550392,-0.0511403590901144,25,6.629208564758301,116.6269302368164,-5.16699743270874,-1.1141205097510216,42.29808044433594
4,10.781164589499799,6.191378780871421,0.403518469697317,-0.16270029544830322,-0.011745360259116789,25,6.540948390960693,108.7869873046875,-5.091442584991455,-1.2445337480832424,41.731101989746094
41,51.735058644230826,73.82894257580658,0.3996193993661554,0.5641342401504517,0.05857308627176877,25,6.5000691413879395,112.56698608398438,-5.128527641296387,-1.1895819292407626,41.46849822998047
110,89.5161971048546,192.72747667561205,0.42056506620024403,0.21411921083927155,0.8427546589306781,25,6.464402198791504,123.55194854736328,-5.229623794555664,-0.9446122915134878,41.23937225341797
85,186.4377571990882,156.8068022287529,0.39605251639496886,0.16309361159801483,-0.18090369178157972,25,6.424098014831543,124.24337768554688,-5.235683441162109,-0.7972241579334745,40.98046112060547
87,186.282142703272,156.90091579851955,0.3931808736658898,-0.09562689810991287,0.14178465472959098,25,6.40777587890625,123.80203247070312,-5.231819152832031,-0.7937617865889813,40.8756103515625
40,38.95589677827788,73.27880166151907,0.4020548419367127,-0.5811462998390198,0.29077251748201827,25,6.407055854797363,134.49038696289062,-5.321727752685547,-0.513104505798669,40.8709831237793
13,267.30660688391316,21.95688168665717,0.3975683890320069,0.005265579558908939,-0.6219163176056429,25,6.3393754959106445,130.40773010253906,-5.288258075714111,-0.6225128857057404,40.43621063232422
121,45.20089653859318,223.02628447619227,0.3910777367536049,0.17008955776691437,0.0820789721208365,25,6.180297374725342,109.37560272216797,-5.097301006317139,-1.027443570401133,39.41429901123047
108,86.7348357927664,189.78312761216617,0.4043875121836113,0.4200162887573242,-0.6091191894530449,25,6.1734395027160645,126.27969360351562,-5.253334045410156,-0.5812044595244723,39.370243072509766
135,286.3506813150143,254.8752372255153,0.41284922038625754,-0.2910105288028717,-0.010258322589260571,25,5.978071689605713,97.71861267089844,-4.974943161010742,-1.2108419015571001,38.115211486816406
69,63.416607099858886,135.99219916556393,0.40270832647546595,0.08546142280101776,0.07906580100151651,25,5.79839563369751,94.04186248779297,-4.933302879333496,-1.1925292542946886,36.96098327636719
38,19.18017888583894,70.24066338275873,0.40594193332990114,0.6999678611755371,-0.332109311352987,25,5.480182647705078,93.15383911132812,-4.923001766204834,-1.0825251112735454,34.91679763793945
118,230.74606747074748,216.79768773673933,0.41262845933174325,0.513960599899292,-0.12865171343514092,25,5.433906555175781,82.70037841796875,-4.793768882751465,-1.244781766333263,34.61952209472656
46,137.72843610561824,80.58679775139649,0.40523072871552834,0.07215173542499542,-0.18018007962029955,25,5.358714580535889,86.97461700439453,-4.848481178283691,-1.0961119806171273,34.13649368286133
29,46.31080524452194,53.24715393381152,0.4098677195947377,0.6410657167434692,-0.32901199409329895,25,5.3090009689331055,87.6233901977539,-4.856550216674805,-1.1126502139740262,33.817134857177734
44,29.63014129992714,79.12270882158737,0.4167946095585301,0.2150896042585373,0.09091464395045565,25,5.30109977722168,83.17362213134766,-4.79996395111084,-1.1829351876301297,33.76637649536133
152,293.6806400080751,281.5564129728132,0.415053163703194,0.1389121413230896,0.014523278375075232,25,5.264286041259766,78.44641876220703,-4.7364325523376465,-1.2431298881760169,33.52988815307617
36,184.08299359454793,64.82489972747098,0.42442078812092804,-0.20955932140350342,-0.044526138052103356,25,4.857454776763916,68.27189636230469,-4.585605144500732,-1.2566251955468437,30.916425704956055
141,29.71654719820827,265.46285054466256,0.41994169048625507,0.21965435147285461,0.016325545125564334,25,4.690546989440918,71.89181518554688,-4.641698837280273,-1.0949241325067067,29.844219207763672
106,4.511960391323583,189.2668595605949,0.42985256562750274,0.25504380464553833,-0.09664691707957003,25,4.305830001831055,61.04180908203125,-4.464068412780762,-1.1178710382438326,27.37281608581543
52,33.639698941529815,84.34325898707897,0.4373607213344067,-0.25513941049575806,-0.30640464755358093,25,4.198852062225342,67.8244400024414,-4.578465461730957,-0.8311291886970608,26.68559455871582
151,273.307368884326,280.9997756403625,0.4333844430694238,-0.27890676259994507,-0.04115015674544753,25,4.177175998687744,54.62361145019531,-4.343451023101807,-1.1952766135443946,26.546348571777344
102,239.96333202931334,180.74517574001936,0.43051390696767644,0.17001140117645264,-0.09405283184095176,25,4.133541107177734,54.98036193847656,-4.350518703460693,-1.1505482469087287,26.266040802001953
97,0.8247317839361801,172.11021384973958,0.30829736346398795,0.5317910313606262,0.8075564618183949,25,4.0530853271484375,52.04080581665039,-4.290860176086426,-1.408031340267777,25.749197006225586
137,14.362560392904516,261.0081325462856,0.4317780189298321,0.053622424602508545,-0.034121946034064474,25,4.048763275146484,52.8690071105957,-4.308002948760986,-1.1642805470078235,25.721431732177734
12,188.88189081233017,22.003153952172255,0.438106864263534,0.19842898845672607,0.04369929416526022,25,4.037003040313721,51.2170295715332,-4.27353572845459,-1.2081574244402231,25.64588737487793
86,199.42882886670733,157.38704555061472,0.43528945337407665,0.4881730377674103,-0.004017513619296674,25,4.028407096862793,52.60732650756836,-4.302615642547607,-1.1510106449007567,25.590667724609375
129,8.669217876460683,234.37316403208044,0.42360702336852146,-0.007406299468129873,0.007935551358753836,25,3.949284315109253,54.050323486328125,-4.331995964050293,-1.0833477831641625,25.082386016845703
25,90.46166784915162,44.43148173158111,0.4237308153355457,-0.009825313463807106,-0.005726020015834826,25,3.8604493141174316,52.0523796081543,-4.291101455688477,-1.068201388924789,24.511714935302734
128,80.44502616677296,229.03310428217708,0.4353807201527566,-0.24890734255313873,0.06861252735620575,25,3.8563175201416016,48.98154830932617,-4.225081443786621,-1.143177196484076,24.485172271728516
14,117.58319178330015,27.355446585632013,0.4248099686882484,-0.15235890448093414,-0.14138495639315168,25,3.8496644496917725,51.679691314697266,-4.283299922943115,-1.0752819735957078,24.442432403564453
21,161.86242143741305,39.170897292365225,0.4371950414005518,0.24406643211841583,-0.019832168631081865,25,3.7861552238464355,47.260440826416016,-4.186244487762451,-1.138660782948332,24.034452438354492
67,182.87115195989034,131.96933641377572,0.44012803272695794,0.18610188364982605,0.03441257609101249,25,3.78401780128479,47.854347229003906,-4.199803352355957,-1.1244285360318624,24.020723342895508
61,30.11025154765137,120.72627611923289,0.43625557708540375,-0.024010412395000458,-0.01891051834274258,25,3.776897668838501,49.5618896484375,-4.237869739532471,-1.0826008693585358,23.97498321533203
149,264.4974639608923,276.1085148758895,0.43365867626374044,-0.17808683216571808,0.06737326995853693,25,3.757216215133667,47.730438232421875,-4.196988582611084,-1.1079302901770207,23.84855079650879
73,242.38697664488913,138.31315059387026,0.4399709966176019,0.47944557666778564,0.0368247603254654,25,3.734042167663574,46.81773376464844,-4.176025867462158,-1.1202265342602624,23.699682235717773
26,166.1828042540553,48.127168838357186,0.43335942965356894,0.207027867436409,-0.10730675192375029,25,3.6412405967712402,46.617061614990234,-4.171362400054932,-1.0812190562927535,23.10352897644043
134,292.44030726077756,253.33952145939654,0.4313916824322081,0.17936371266841888,-0.18105459973432605,25,3.54884672164917,47.55205535888672,-4.192923545837402,-0.9806446602562141,22.509994506835938
65,144.4744008713185,131.35495916180685,0.4362197409845176,0.12275868654251099,-0.07656549116509043,25,3.4672975540161133,45.307952880859375,-4.140436172485352,-0.9863852073259463,21.986127853393555
62,191.06077603342993,120.69024118590943,0.44152256117908356,0.1325022280216217,0.07993078383046294,25,3.4169273376464844,41.60734939575195,-4.047924995422363,-1.0521645262064796,21.662551879882812
77,117.39284477228969,148.30871314069253,0.434710306261997,0.06178896501660347,-0.10562705052392929,25,3.397313356399536,43.52238464355469,-4.0967817306518555,-0.988356012109396,21.53655242919922
143,271.1933133120659,266.5834351142977,0.4296620660743808,0.2080613523721695,-0.02740354258056553,25,3.352987051010132,47.746219635009766,-4.197347640991211,-0.8444295426276104,21.251802444458008
2,187.50139147544246,1.0052864650145397,0.3223357673526061,-0.2740830183029175,-0.40426217024336303,25,3.274958848953247,39.67817306518555,-3.9963791370391846,-1.2361246982931349,20.750553131103516
1,26.613724333558874,1.051783209508848,0.31571666020349276,-0.45953911542892456,-0.5605309837874534,25,3.240175485610962,42.37813186645508,-4.067854404449463,-1.1324214733621822,20.52710723876953
78,166.1683563598551,147.78483504298381,0.43850338680521894,-0.08515950292348862,-0.19377023499032348,25,3.2284655570983887,39.35384750366211,-3.9874677658081055,-0.9948159787206461,20.45188331604004
48,45.77320792012265,80.40426442312332,0.4306681030263322,-0.4733816385269165,0.29965758800276104,25,3.0650670528411865,42.92670822143555,-4.0818190574646,-0.7951837817025329,19.402219772338867
9,43.106790705750726,15.777994125229675,0.4388933504854149,-0.14093603193759918,0.1276330473323933,25,3.0256500244140625,42.439674377441406,-4.069430351257324,-0.7517127467206552,19.149005889892578
89,159.12485083067247,158.80978050175028,0.4309480800520427,-0.035921406000852585,0.15958454683694231,25,2.9826347827911377,40.919761657714844,-4.02983283996582,-0.7849301615499927,18.872678756713867
23,172.02888179618063,40.52594275778085,0.4192269961231973,0.8452243804931641,0.5271668912713238,25,2.9766812324523926,43.0802001953125,-4.085694313049316,-0.7332595246692775,18.83443260192871
47,207.2761426015135,80.53818366908473,0.430230030287435,0.022502778097987175,0.012704918808001916,25,2.968937873840332,37.80928039550781,-3.9439961910247803,-0.8508578904160404,18.784690856933594
70,89.04059810742248,137.32025420004425,0.45963585587050837,0.47146937251091003,0.13201007597982012,25,2.963818311691284,34.31107711791992,-3.83858585357666,-0.9418909389589735,18.751802444458008
74,250.21848635953143,138.31248014225753,0.4527721416089457,0.017870472744107246,0.012772744843297112,25,2.92024827003479,33.65671157836914,-3.8176794052124023,-0.9279413682303467,18.47191047668457
138,217.09156803651956,261.7316593552321,0.4431821634788252,0.12541687488555908,-0.11931338636712337,25,2.8466012477874756,34.204864501953125,-3.8352198600769043,-0.8745493546647188,17.99880599975586
35,38.38918274814841,64.07456197095628,0.45141180928602276,0.0970890149474144,0.013071995940718121,25,2.816516876220703,33.67284393310547,-3.818199634552002,-0.8549570212112021,17.805545806884766
3,178.07565229581198,4.28441708340781,0.449352457900091,-0.22162406146526337,-0.14709227393576907,25,2.748239517211914,32.463226318359375,-3.7784790992736816,-0.8485003213801212,17.36693572998047
114,224.86124625479468,201.68886377374886,0.44580171518894,0.21786773204803467,0.03609020226568202,25,2.618701934814453,28.531896591186523,-3.638326644897461,-0.8659624953342139,16.534791946411133
105,111.1655206734202,188.0005713198137,0.45468136514211016,0.035735681653022766,0.0480960523363871,25,2.602473497390747,29.24726676940918,-3.6652133464813232,-0.8267597435075545,16.4305419921875
64,93.24551379788905,131.01054027182397,0.4479402957381678,-0.39653122425079346,-0.011532478456290287,25,2.593444585800171,36.00185012817383,-3.8908121585845947,-0.5920306077612366,16.372541427612305
50,161.96889531272598,83.720905895182,0.45588872613413267,0.50291508436203,0.036391545846284706,25,2.585698366165161,27.86916732788086,-3.6128101348876953,-0.8642247327803899,16.322778701782227
130,179.15733728010503,238.1322321603653,0.4545750043453111,0.3125624656677246,0.06286920016706367,25,2.581928253173828,29.756391525268555,-3.683950662612915,-0.8102414902591815,16.298561096191406
117,56.31254797156406,215.93203095464324,0.4440849547363585,-0.2850061058998108,-0.08557287035706627,25,2.5797553062438965,30.359704971313477,-3.7057437896728516,-0.7884758171393341,16.28460121154785
103,65.86489327713682,184.0901015935861,0.4343386505420906,0.2978711724281311,-0.5183364767681322,25,2.566195011138916,39.22896957397461,-3.9840173721313477,-0.4703871131575818,16.197490692138672
